User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
U09148,Sophia Johnson,P3317,Female,36-45,60,Single,Delhi,Central,Accountant,Sports,8,11502,,
U09149,Ali Patel,P4499,Female,46-55,43,Single,California,West,Sales,Clothing,4,46649,,
U09150,Michael Ahmed,P4194,Male,46-55,58,Married,Texas,Central,Sales,Sports,1,43268,,
U09151,Sophia Garcia,P4184,Male,46-55,36,Married,Mumbai,Central,Engineer,Groceries,5,15374,,
U09152,Ali Martinez,P6883,Female,18-25,42,Married,Dammam,North,Accountant,Beauty,6,48018,,
U09153,David Johnson,P9261,Female,36-45,27,Single,Jeddah,South,Manager,Electronics,1,1216,,
U09154,Aisha Brown,P4426,Male,36-45,40,Single,Medina,East,Analyst,Beauty,2,14746,,
U09155,Ahmed Patel,P5522,Female,46-55,53,Single,Riyadh,East,Analyst,Electronics,7,8663,,
U09156,Sara Khan,P4736,Male,46-55,56,Married,Medina,West,Analyst,Furniture,9,40222,,
U09157,John Lee,P4858,Female,36-45,32,Married,Texas,Central,Sales,Beauty,1,34080,,
U09158,Aisha Ahmed,P8157,Male,55+,52,Married,New York,North,Student,Electronics,2,9470,,
U09159,Aisha Johnson,P3691,Female,55+,42,Single,New York,East,Analyst,Electronics,6,19153,,
U09160,Emily Smith,P1020,Female,26-35,31,Married,California,South,Accountant,Sports,4,44622,,
U09161,Ahmed Lee,P5440,Male,36-45,46,Single,California,North,Developer,Groceries,7,28768,,
U09162,Daniel Martinez,P4905,Female,18-25,27,Married,Jeddah,North,Student,Sports,1,18027,,
U09163,David Ahmed,P1056,Female,26-35,45,Married,Delhi,East,Teacher,Furniture,10,47548,,
U09164,David Ahmed,P6782,Male,55+,29,Married,Medina,West,Sales,Beauty,7,39141,,
U09165,Olivia Smith,P2187,Female,46-55,60,Single,Dammam,West,Manager,Clothing,9,6574,,
U09166,Sophia Wilson,P4168,Male,55+,52,Single,New York,Central,Analyst,Clothing,2,4557,,
U09167,Ali Smith,P7550,Female,46-55,23,Married,Mumbai,South,Manager,Electronics,6,41716,,
U09168,Emily Wilson,P7061,Male,36-45,37,Single,Delhi,East,Student,Furniture,5,37228,,
U09169,John Patel,P9081,Male,55+,58,Single,Texas,East,Engineer,Beauty,3,20052,,
U09170,Sophia Wilson,P9239,Female,55+,55,Married,Texas,North,Accountant,Furniture,4,30692,,
U09171,John Brown,P1174,Male,18-25,55,Married,Delhi,East,Teacher,Clothing,2,15942,,
U09172,Emily Smith,P4915,Male,46-55,41,Married,Texas,Central,Analyst,Clothing,5,48467,,
U09173,Sophia Smith,P8053,Female,46-55,49,Married,California,North,Manager,Groceries,2,37506,,
U09174,Michael Johnson,P4859,Male,46-55,38,Single,California,South,Teacher,Sports,3,21537,,
U09175,John Brown,P8747,Female,18-25,55,Married,Jeddah,Central,Analyst,Clothing,10,32183,,
U09176,Ali Patel,P9592,Male,18-25,28,Married,California,East,Student,Electronics,8,5213,,
U09177,David Patel,P7626,Female,26-35,26,Married,California,South,Student,Beauty,7,25954,,
U09178,Olivia Smith,P4711,Male,36-45,49,Single,Mumbai,North,Developer,Sports,3,34774,,
U09179,Daniel Wilson,P2428,Female,26-35,56,Single,Texas,South,Analyst,Clothing,5,5242,,
U09180,Ahmed Khan,P6754,Male,46-55,32,Single,Riyadh,South,Analyst,Beauty,1,27769,,
U09181,Aisha Wilson,P8117,Male,55+,18,Married,Mumbai,East,Manager,Furniture,10,20241,,
U09182,Daniel Brown,P7226,Male,36-45,37,Married,Riyadh,East,Accountant,Electronics,10,20393,,
U09183,Ali Patel,P9210,Male,46-55,41,Single,Texas,Central,Developer,Electronics,3,7551,,
U09184,Olivia Smith,P6147,Female,55+,18,Married,New York,East,Engineer,Groceries,5,43128,,
U09185,David Wilson,P2074,Female,18-25,51,Married,Texas,North,Developer,Groceries,3,3610,,
U09186,Ahmed Brown,P3284,Female,46-55,41,Single,New York,North,Accountant,Groceries,2,14416,,
U09187,Daniel Martinez,P2468,Male,55+,29,Single,Dammam,Central,Engineer,Groceries,6,47634,,
U09188,David Wilson,P2593,Male,26-35,25,Married,New York,East,Accountant,Groceries,9,11513,,
U09189,Emily Lee,P8975,Female,26-35,28,Married,Texas,South,Accountant,Electronics,7,3689,,
U09190,Daniel Martinez,P3666,Male,55+,28,Married,Makkah,South,Developer,Beauty,7,6744,,
U09191,Mohammed Johnson,P7878,Female,26-35,30,Married,Delhi,East,Engineer,Beauty,2,45790,,
U09192,Sara Garcia,P6847,Male,55+,41,Single,Riyadh,North,Teacher,Furniture,2,9576,,
U09193,Olivia Wilson,P2687,Male,26-35,58,Single,Makkah,South,Engineer,Sports,3,41449,,
U09194,Ali Ahmed,P6482,Male,46-55,45,Married,Riyadh,South,Engineer,Furniture,10,13514,,
U09195,Aisha Wilson,P2575,Female,55+,58,Single,California,East,Accountant,Groceries,9,36512,,
U09196,Sara Patel,P4170,Female,26-35,31,Married,Delhi,Central,Analyst,Furniture,3,36052,,
U09197,Daniel Martinez,P7683,Male,26-35,59,Married,Mumbai,North,Sales,Electronics,9,8673,,
U09198,Daniel Khan,P8235,Female,55+,20,Married,Delhi,West,Student,Electronics,1,25072,,
U09199,Michael Brown,P2667,Female,18-25,18,Married,Mumbai,West,Sales,Furniture,1,24763,,
U09200,Olivia Garcia,P1125,Female,26-35,53,Single,New York,East,Developer,Electronics,3,11598,,
U09201,John Smith,P8688,Female,26-35,53,Single,Texas,West,Accountant,Groceries,3,25127,,
U09202,David Patel,P3747,Male,26-35,45,Single,Texas,East,Accountant,Furniture,8,46666,,
U09203,Sophia Garcia,P5497,Female,36-45,49,Married,New York,South,Accountant,Groceries,10,3673,,
U09204,Michael Patel,P2482,Female,18-25,30,Married,Mumbai,North,Engineer,Sports,1,20685,,
U09205,David Khan,P2765,Female,26-35,47,Single,New York,South,Engineer,Beauty,10,44034,,
U09206,Sara Brown,P1927,Female,46-55,56,Single,Texas,West,Developer,Electronics,10,2793,,
U09207,David Smith,P2946,Female,46-55,33,Single,Makkah,Central,Student,Clothing,10,14328,,
U09208,Aisha Brown,P4773,Male,26-35,45,Single,Texas,North,Sales,Sports,5,20247,,
U09209,Aisha Patel,P8390,Male,36-45,24,Single,Jeddah,East,Teacher,Groceries,3,38964,,
U09210,David Khan,P6655,Male,46-55,23,Married,New York,South,Accountant,Beauty,3,40698,,
U09211,Sara Smith,P6155,Male,26-35,52,Married,Delhi,North,Accountant,Sports,2,10592,,
U09212,David Khan,P1140,Female,46-55,39,Married,Medina,West,Manager,Beauty,3,28597,,
U09213,David Wilson,P1455,Male,46-55,32,Single,Medina,Central,Manager,Furniture,8,17234,,
U09214,Daniel Garcia,P3417,Male,36-45,26,Single,Delhi,North,Manager,Beauty,6,27339,,
U09215,Sophia Ahmed,P6693,Male,46-55,29,Married,California,Central,Analyst,Clothing,10,43561,,
U09216,Sara Smith,P2962,Male,36-45,40,Married,Dammam,East,Teacher,Clothing,8,14851,,
U09217,Mohammed Wilson,P4151,Female,36-45,26,Married,Medina,North,Accountant,Beauty,6,36927,,
U09218,Emily Martinez,P4002,Male,18-25,25,Married,Riyadh,Central,Teacher,Beauty,7,8879,,
U09219,Michael Smith,P3892,Male,26-35,28,Single,California,South,Analyst,Electronics,6,7369,,
U09220,Daniel Khan,P7560,Female,18-25,57,Single,Mumbai,Central,Developer,Groceries,2,41312,,
U09221,Mohammed Garcia,P4871,Male,55+,21,Married,Delhi,East,Student,Clothing,1,48987,,
U09222,Ali Brown,P5108,Female,55+,35,Single,Makkah,South,Sales,Beauty,8,10955,,
U09223,Aisha Lee,P6310,Female,36-45,30,Single,California,Central,Analyst,Furniture,7,13080,,
U09224,Michael Ahmed,P9436,Female,55+,19,Married,Riyadh,East,Developer,Groceries,4,43677,,
U09225,Sara Martinez,P7582,Male,18-25,34,Married,Makkah,West,Engineer,Clothing,1,43007,,
U09226,Emily Ahmed,P3131,Female,26-35,58,Married,Delhi,East,Manager,Electronics,1,45379,,
U09227,Emily Lee,P4627,Male,55+,52,Married,Dammam,West,Sales,Furniture,2,49882,,
U09228,David Martinez,P3942,Male,18-25,52,Married,Riyadh,South,Manager,Sports,6,32477,,
U09229,Mohammed Martinez,P6510,Male,46-55,31,Married,California,South,Manager,Furniture,1,16253,,
U09230,Michael Johnson,P9055,Male,46-55,36,Married,New York,Central,Analyst,Sports,9,8219,,
U09231,Ahmed Wilson,P3447,Female,46-55,58,Married,California,Central,Sales,Groceries,6,40446,,
U09232,Michael Patel,P3392,Male,46-55,32,Single,Makkah,West,Engineer,Beauty,4,44151,,
U09233,John Patel,P9635,Female,46-55,44,Single,Texas,East,Manager,Beauty,6,42969,,
U09234,Daniel Martinez,P7623,Female,18-25,28,Single,Texas,West,Analyst,Electronics,9,31004,,
U09235,David Khan,P3321,Male,26-35,49,Single,Texas,North,Manager,Groceries,3,4314,,
U09236,Ali Martinez,P5273,Male,36-45,60,Married,Texas,South,Developer,Beauty,1,14198,,
U09237,Michael Smith,P9148,Male,55+,21,Married,Delhi,Central,Manager,Clothing,5,30686,,
U09238,Michael Brown,P8628,Female,26-35,37,Single,Dammam,East,Teacher,Furniture,6,29877,,
U09239,Sophia Brown,P3300,Female,46-55,20,Married,Dammam,West,Analyst,Beauty,4,49030,,
U09240,Daniel Brown,P7594,Female,36-45,27,Married,Riyadh,South,Manager,Electronics,10,36597,,
U09241,Sophia Wilson,P5606,Male,36-45,19,Married,Texas,North,Student,Electronics,5,8611,,
U09242,Daniel Lee,P4275,Male,46-55,28,Single,California,Central,Engineer,Electronics,3,45934,,
U09243,Ali Martinez,P3346,Male,18-25,55,Married,Texas,South,Developer,Electronics,9,46098,,
U09244,Emily Wilson,P4400,Female,26-35,57,Married,Mumbai,West,Analyst,Groceries,10,21401,,
U09245,Sara Garcia,P2109,Male,36-45,55,Married,New York,West,Student,Groceries,6,10565,,
U09246,Emily Johnson,P7450,Male,36-45,30,Married,New York,East,Manager,Sports,10,11973,,
U09247,Ali Khan,P9930,Female,18-25,32,Married,Riyadh,East,Developer,Beauty,7,34079,,
U09248,Ali Wilson,P3815,Male,46-55,32,Married,Makkah,North,Analyst,Electronics,9,3213,,
U09249,Mohammed Wilson,P3530,Male,26-35,24,Single,Jeddah,North,Teacher,Clothing,5,45293,,
U09250,Aisha Ahmed,P3834,Female,18-25,28,Married,New York,West,Analyst,Beauty,2,49096,,
U09251,Michael Johnson,P7136,Male,18-25,19,Single,Riyadh,South,Manager,Beauty,1,41641,,
U09252,John Lee,P2587,Female,46-55,19,Married,New York,West,Manager,Groceries,2,38106,,
U09253,John Khan,P8731,Female,55+,34,Single,Dammam,North,Sales,Sports,7,41562,,
U09254,Michael Patel,P1014,Female,36-45,19,Married,Texas,South,Teacher,Electronics,6,24415,,
U09255,David Patel,P2184,Male,55+,22,Single,New York,South,Engineer,Groceries,5,47308,,
U09256,Olivia Patel,P6154,Male,18-25,28,Married,Texas,Central,Manager,Furniture,1,1318,,
U09257,David Ahmed,P4682,Female,55+,46,Single,Jeddah,South,Sales,Groceries,1,22106,,
U09258,Olivia Garcia,P5540,Male,18-25,53,Married,Mumbai,North,Teacher,Electronics,7,17046,,
U09259,Daniel Brown,P9898,Female,46-55,47,Married,Texas,South,Sales,Beauty,2,23493,,
U09260,David Martinez,P6206,Male,26-35,41,Single,New York,West,Engineer,Clothing,1,45190,,
U09261,David Brown,P9860,Female,36-45,46,Married,Medina,West,Sales,Furniture,8,47851,,
U09262,Michael Lee,P5179,Male,36-45,30,Married,Dammam,Central,Engineer,Beauty,4,46343,,
U09263,Mohammed Smith,P8687,Male,26-35,51,Single,Makkah,West,Teacher,Electronics,1,36074,,
U09264,Ali Martinez,P1946,Male,26-35,20,Single,Texas,South,Engineer,Furniture,7,28828,,
U09265,Sara Smith,P7570,Male,26-35,42,Single,Texas,Central,Analyst,Clothing,6,12262,,
U09266,David Patel,P5062,Female,55+,38,Single,Makkah,South,Sales,Clothing,7,23254,,
U09267,David Khan,P9492,Female,55+,20,Single,New York,Central,Sales,Sports,3,25816,,
U09268,Sara Patel,P2015,Male,26-35,60,Single,Makkah,Central,Sales,Furniture,10,47619,,
U09269,Mohammed Martinez,P5579,Female,46-55,29,Married,Delhi,West,Engineer,Electronics,5,40374,,
U09270,Michael Lee,P8607,Male,26-35,47,Married,Riyadh,South,Accountant,Groceries,6,6169,,
U09271,Daniel Lee,P4595,Male,46-55,53,Married,Makkah,West,Student,Electronics,3,18155,,
U09272,Sara Smith,P4320,Male,46-55,53,Single,New York,Central,Analyst,Electronics,9,46273,,
U09273,Mohammed Garcia,P3973,Male,46-55,60,Married,California,North,Accountant,Furniture,10,20449,,
U09274,Daniel Ahmed,P8577,Female,46-55,28,Married,Delhi,Central,Accountant,Groceries,10,13103,,
U09275,Ali Ahmed,P3506,Female,55+,28,Single,Delhi,North,Teacher,Beauty,2,15396,,
U09276,Ali Ahmed,P5990,Male,36-45,58,Single,Texas,Central,Sales,Electronics,4,28769,,
U09277,Sophia Smith,P5992,Female,36-45,57,Married,California,West,Sales,Clothing,1,41781,,
U09278,Ali Wilson,P5366,Male,36-45,25,Married,Dammam,North,Developer,Electronics,9,22757,,
U09279,Aisha Smith,P1015,Female,18-25,58,Married,Makkah,East,Teacher,Clothing,4,43481,,
U09280,Sara Garcia,P9207,Male,36-45,26,Single,Jeddah,North,Sales,Groceries,6,22434,,
U09281,Ahmed Smith,P9775,Male,55+,44,Married,Makkah,West,Student,Furniture,3,45506,,
U09282,Daniel Patel,P3409,Male,18-25,59,Single,Delhi,West,Teacher,Electronics,4,4460,,
U09283,Daniel Martinez,P5700,Male,46-55,34,Married,Texas,South,Teacher,Clothing,5,44937,,
U09284,Emily Garcia,P2883,Female,46-55,43,Single,Medina,South,Teacher,Furniture,3,32875,,
U09285,Emily Johnson,P9996,Male,46-55,56,Single,Medina,Central,Student,Clothing,7,24916,,
U09286,Emily Patel,P3173,Male,55+,35,Married,Dammam,Central,Engineer,Clothing,1,13639,,
U09287,Ahmed Garcia,P1398,Female,55+,25,Married,Makkah,Central,Student,Beauty,2,36763,,
U09288,David Wilson,P5232,Female,55+,22,Single,Medina,East,Sales,Beauty,7,47897,,
U09289,Olivia Ahmed,P8665,Male,55+,34,Married,Jeddah,South,Analyst,Beauty,6,38970,,
U09290,Emily Smith,P5756,Male,55+,35,Single,New York,West,Developer,Groceries,1,11371,,
U09291,Sophia Lee,P6825,Male,55+,45,Married,Texas,West,Manager,Sports,2,11703,,
U09292,Olivia Smith,P4612,Female,26-35,52,Single,Texas,Central,Sales,Clothing,1,24991,,
U09293,Aisha Patel,P4021,Female,55+,32,Single,Jeddah,West,Sales,Groceries,9,46863,,
U09294,Ali Khan,P4009,Male,18-25,20,Married,Dammam,Central,Accountant,Beauty,2,41263,,
U09295,Michael Khan,P5034,Male,18-25,54,Single,Makkah,North,Teacher,Groceries,5,17099,,
U09296,Aisha Garcia,P9370,Female,26-35,19,Single,California,East,Student,Clothing,8,32455,,
U09297,Emily Lee,P8849,Male,55+,59,Single,California,East,Sales,Electronics,8,12624,,
U09298,Aisha Wilson,P1210,Female,26-35,34,Married,Riyadh,West,Developer,Clothing,7,21886,,
U09299,John Smith,P8896,Female,18-25,60,Single,Jeddah,North,Engineer,Furniture,9,32185,,
U09300,Michael Brown,P2570,Female,55+,53,Married,New York,East,Teacher,Groceries,4,24796,,
U09301,Mohammed Khan,P8475,Female,36-45,55,Married,Delhi,Central,Engineer,Beauty,6,49662,,
U09302,John Brown,P6117,Female,55+,49,Single,Delhi,West,Engineer,Electronics,9,24729,,
U09303,Ali Martinez,P5417,Female,26-35,55,Single,Medina,West,Accountant,Clothing,2,43274,,
U09304,Emily Ahmed,P6065,Male,36-45,45,Married,Dammam,South,Manager,Furniture,6,42758,,
U09305,John Garcia,P8555,Female,18-25,45,Married,Medina,East,Teacher,Groceries,3,16597,,
U09306,Olivia Khan,P7406,Female,26-35,25,Single,Delhi,South,Teacher,Sports,1,5084,,
U09307,David Garcia,P9967,Male,36-45,50,Married,Makkah,South,Accountant,Beauty,4,20901,,
U09308,Emily Patel,P8893,Female,46-55,56,Married,California,West,Accountant,Clothing,5,15209,,
U09309,Ahmed Lee,P6987,Female,26-35,22,Married,Riyadh,East,Manager,Clothing,6,32740,,
U09310,David Garcia,P5376,Male,46-55,35,Married,Delhi,West,Developer,Groceries,4,43737,,
U09311,Daniel Smith,P6818,Male,26-35,57,Single,Dammam,North,Student,Clothing,5,9939,,
U09312,Emily Khan,P1572,Female,46-55,40,Single,Delhi,West,Accountant,Clothing,2,45171,,
U09313,Mohammed Brown,P9042,Female,46-55,25,Married,Makkah,Central,Sales,Beauty,2,25898,,
U09314,Sophia Khan,P2643,Male,55+,39,Single,New York,South,Sales,Electronics,3,22297,,
U09315,Sophia Patel,P7044,Male,26-35,54,Married,Mumbai,West,Sales,Beauty,7,47775,,
U09316,John Martinez,P9071,Female,18-25,57,Married,Medina,Central,Student,Groceries,5,21464,,
U09317,Daniel Patel,P9839,Male,55+,22,Single,Texas,North,Engineer,Clothing,8,25806,,
U09318,Michael Brown,P6430,Female,26-35,22,Married,Jeddah,East,Teacher,Beauty,5,22398,,
U09319,Mohammed Johnson,P6226,Male,46-55,52,Single,New York,Central,Analyst,Electronics,7,27339,,
U09320,Emily Brown,P2761,Female,36-45,59,Single,New York,West,Student,Sports,3,19648,,
U09321,Ahmed Garcia,P6488,Male,36-45,33,Single,Riyadh,East,Engineer,Clothing,2,6021,,
U09322,Michael Patel,P6610,Male,26-35,35,Married,Delhi,East,Manager,Furniture,8,12460,,
U09323,Daniel Khan,P3827,Female,18-25,42,Married,Makkah,West,Analyst,Groceries,9,31195,,
U09324,Olivia Patel,P3908,Male,55+,20,Single,Dammam,East,Accountant,Clothing,2,9857,,
U09325,Sara Smith,P7146,Male,36-45,51,Single,Mumbai,East,Sales,Clothing,5,29138,,
U09326,Michael Johnson,P7944,Male,55+,28,Single,California,North,Analyst,Electronics,9,33312,,
U09327,Daniel Garcia,P5989,Male,26-35,40,Married,Riyadh,West,Accountant,Groceries,5,3894,,
U09328,Michael Brown,P8216,Male,26-35,58,Single,Mumbai,Central,Developer,Groceries,10,9479,,
U09329,David Smith,P9588,Female,18-25,42,Married,Medina,East,Sales,Beauty,3,7054,,
U09330,Ali Smith,P2242,Female,55+,53,Single,Mumbai,Central,Analyst,Beauty,5,47688,,
U09331,Ali Lee,P5928,Female,26-35,18,Married,Riyadh,East,Sales,Groceries,9,31235,,
U09332,Aisha Smith,P7052,Male,26-35,56,Single,Mumbai,West,Manager,Sports,3,9935,,
U09333,Michael Martinez,P1862,Female,36-45,30,Single,Texas,North,Teacher,Sports,7,26627,,
U09334,Sophia Johnson,P7412,Female,46-55,35,Married,California,North,Accountant,Electronics,1,15020,,
U09335,Mohammed Smith,P8046,Female,36-45,52,Single,California,Central,Teacher,Groceries,9,41645,,
U09336,Aisha Khan,P5246,Female,36-45,20,Married,Riyadh,North,Accountant,Groceries,5,36514,,
U09337,Daniel Patel,P6197,Male,26-35,43,Single,Riyadh,North,Manager,Furniture,6,5367,,
U09338,Ahmed Wilson,P3813,Female,55+,48,Single,Riyadh,East,Accountant,Beauty,4,48389,,
U09339,John Patel,P2878,Male,26-35,48,Single,New York,East,Engineer,Furniture,7,5447,,
U09340,Ali Garcia,P8783,Male,46-55,18,Single,Delhi,Central,Accountant,Electronics,4,38738,,
U09341,Mohammed Ahmed,P8438,Male,26-35,34,Single,Riyadh,East,Student,Beauty,3,10311,,
U09342,David Lee,P6764,Female,18-25,54,Single,New York,North,Accountant,Groceries,7,23104,,
U09343,Michael Garcia,P6396,Female,55+,24,Married,Riyadh,North,Sales,Electronics,8,11365,,
U09344,Mohammed Wilson,P8567,Female,46-55,53,Single,Makkah,West,Student,Groceries,1,33327,,
U09345,David Smith,P5873,Male,46-55,33,Married,Dammam,East,Manager,Clothing,4,24483,,
U09346,Ali Garcia,P5713,Male,55+,55,Married,Medina,East,Teacher,Electronics,6,23093,,
U09347,Emily Khan,P6373,Male,36-45,51,Single,Dammam,East,Manager,Electronics,4,21484,,
U09348,Michael Garcia,P5828,Male,36-45,18,Married,Jeddah,West,Student,Sports,1,48989,,
U09349,David Johnson,P7696,Female,36-45,27,Single,Delhi,West,Sales,Furniture,3,30595,,
U09350,Ahmed Ahmed,P1935,Female,55+,45,Married,Medina,West,Sales,Sports,10,49298,,
U09351,Aisha Patel,P5746,Female,26-35,30,Single,Makkah,Central,Developer,Sports,5,38844,,
U09352,Ahmed Martinez,P8134,Female,46-55,36,Single,Riyadh,West,Accountant,Beauty,2,3004,,
U09353,John Martinez,P4950,Male,46-55,38,Married,Delhi,West,Teacher,Beauty,6,4678,,
U09354,Sophia Khan,P5084,Male,36-45,32,Single,Riyadh,West,Sales,Beauty,5,47815,,
U09355,Daniel Garcia,P2155,Female,36-45,46,Married,Delhi,North,Analyst,Clothing,8,28517,,
U09356,Sara Patel,P9695,Male,18-25,50,Married,Dammam,West,Accountant,Furniture,10,13028,,
U09357,Ali Garcia,P4003,Female,46-55,42,Single,California,South,Developer,Furniture,5,46656,,
U09358,Emily Lee,P6603,Male,26-35,56,Married,Riyadh,South,Engineer,Furniture,6,13837,,
U09359,Daniel Brown,P6846,Male,18-25,18,Single,Delhi,Central,Manager,Groceries,7,5423,,
U09360,Daniel Smith,P6701,Male,18-25,50,Single,Delhi,East,Developer,Sports,7,25097,,
U09361,Daniel Khan,P1932,Female,55+,23,Married,Texas,West,Teacher,Beauty,5,41824,,
U09362,Ali Smith,P9672,Male,18-25,47,Single,Medina,Central,Developer,Groceries,5,47738,,
U09363,Sophia Martinez,P2898,Male,36-45,25,Single,Mumbai,West,Student,Sports,10,29394,,
U09364,Sophia Smith,P6722,Female,36-45,39,Single,Texas,Central,Manager,Groceries,6,19821,,
U09365,Emily Martinez,P7428,Female,36-45,51,Married,Texas,North,Developer,Groceries,2,3309,,
U09366,Daniel Wilson,P5479,Female,55+,30,Married,Medina,South,Accountant,Electronics,4,10987,,
U09367,Ali Smith,P8147,Male,36-45,46,Single,Delhi,South,Developer,Beauty,3,12146,,
U09368,Sara Khan,P4447,Male,18-25,56,Single,California,Central,Developer,Furniture,7,37297,,
U09369,Emily Ahmed,P2556,Female,36-45,50,Single,Texas,South,Student,Sports,8,5965,,
U09370,Aisha Garcia,P7890,Male,46-55,27,Married,Medina,Central,Accountant,Electronics,3,16503,,
U09371,Sara Martinez,P5508,Female,55+,49,Married,Jeddah,South,Accountant,Electronics,3,44952,,
U09372,Mohammed Smith,P1737,Female,55+,54,Married,New York,East,Student,Groceries,7,18922,,
U09373,Daniel Patel,P6869,Male,26-35,39,Married,Dammam,East,Engineer,Clothing,6,47698,,
U09374,John Lee,P9567,Male,36-45,49,Single,Dammam,North,Manager,Sports,4,33065,,
